"ActivityLabel" "SubjectID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING_UPSTAIRS" 12 0.272496 -0.055571745 -0.18017607 -0.3856018 0.035503707 -0.36524261 0.92269254 -0.31881449 0.021916111 -0.98012252 -0.96905063 -0.92697503 -0.01974179 0.12879287 -0.17421682 -0.48042691 -0.072884359 -0.79112641 -0.025588521 -0.24284917 0.070667689 0.026253533 -0.43903074 -0.58538662 0.37092069 -0.26052528 -0.2494512 -0.45596282 -0.79772973 -0.63955167 -0.24764117 -0.26956455 -0.24764117 -0.26956455 -0.4355505 -0.31990723 -0.11383911 0.0042524987 -0.67805424 -0.68480801 -0.3887123 0.034332252 -0.57552863 -0.38428639 -0.02936781 -0.31499222 -0.48971093 -0.14565314 -0.77178238 -0.51738938 -0.054128332 -0.80863947 0.15153222 -0.51909401 -0.47607331 -0.017340525 -0.39862657 -0.66621535 -0.21165507 -0.41771684 -0.26683997 -0.38621078 -0.19822432 -0.037685126 -0.67565709 -0.71935629
"WALKING_UPSTAIRS" 13 0.3589574 -0.025846208 -0.10462048 -0.2211265 0.33960974 -0.39583624 0.87725681 -0.40338625 -0.024444702 -0.98138688 -0.97256585 -0.94718865 -0.18518412 -0.18345677 0.06392192 -0.47729288 -0.10256475 -0.71027816 -0.40732268 0.35396106 0.13024434 -0.69066029 -0.44372042 -0.044069677 -0.019872208 -0.032143493 -0.52769901 -0.58565219 -0.78132655 -0.36524337 -0.037998534 -0.24986877 -0.037998534 -0.24986877 -0.3943788 -0.39980795 -0.22226673 -0.44031281 -0.64994425 -0.67448136 -0.32771915 0.13856423 -0.54031256 -0.18280297 0.35189657 -0.36979735 -0.47218388 -0.20989003 -0.68593602 -0.53147003 -0.045830701 -0.73253565 -0.56592721 -0.63365349 -0.028620914 -0.73125778 -0.35734795 -0.13646338 -0.29218977 -0.34331662 -0.3879303 -0.41470296 -0.52017397 -0.4826275 -0.67315619 -0.69923646
"WALKING_UPSTAIRS" 14 0.24950159 -0.014659666 -0.074786264 -0.41223471 0.18789688 0.51207882 0.65462828 -0.29492682 -0.54240796 -0.98130688 -0.94356998 -0.93774331 0.16730449 -0.012113333 -0.14566119 -0.49815238 -0.48574344 -0.36122163 -0.4104654 0.11594632 0.68966565 -0.52784997 0.39401798 0.5276424 0.092225171 -0.042381258 0.089752115 -0.65304075 -0.44181565 -0.39804108 0.03113952 -0.11397391 0.03113952 -0.11397391 -0.39284383 -0.4295598 0.31702357 0.26534449 -0.4515025 -0.55014461 -0.47860702 -0.20814116 0.044968624 -0.38789332 0.27972715 0.61645077 -0.50666591 -0.50665827 -0.35477391 -0.53436719 -0.49732469 -0.3658353 -0.47384433 0.00013507425 0.048143277 -0.54687136 0.57960417 0.51476185 -0.23710631 -0.18958102 -0.41537879 -0.44979297 -0.034654301 0.23614825 -0.5371879 -0.60039582
"WALKING_UPSTAIRS" 15 0.4158003 -0.037561328 -0.1384356 -0.052155149 -0.051019815 -0.23503321 0.91203983 -0.30337219 0.093011828 -0.97998796 -0.98950971 -0.96042906 -0.20074897 -0.04776858 0.30179019 -0.14615844 -0.20009156 -0.74987636 -0.44462263 0.29884028 0.02028127 -0.52232126 -0.1067228 -0.63675673 -0.13796792 0.11718203 -0.11503417 -0.50523615 -0.71079028 -0.72519444 -0.017795085 -0.10783327 -0.017795085 -0.10783327 -0.2753343 -0.23478453 -0.14361273 -0.17443058 -0.64431026 -0.71668515 -0.040940013 -0.06265883 -0.47598992 -0.0565795 -0.10469548 -0.17946096 -0.19512847 -0.22037338 -0.72699636 -0.17010865 -0.23290011 -0.77086352 -0.48563379 -0.40671527 -0.62706348 -0.53692993 0.030020884 -0.67307082 -0.099192953 -0.25113641 -0.19941977 -0.28747768 -0.38595428 -0.18533178 -0.68236223 -0.79147518
"WALKING_UPSTAIRS" 16 0.24743007 -0.0035213368 -0.10133753 -0.34715613 -0.19819866 -0.099865425 0.83856457 0.16596715 -0.35732259 -0.97470754 -0.92233999 -0.97386087 0.32511099 -0.0054862739 0.11906629 -0.54260571 -0.42624541 -0.59687281 -0.40926064 -0.30543828 0.37114383 -0.75203118 -0.43533034 -0.39395043 -0.061017993 0.13282274 0.063731353 -0.74521148 -0.77452307 -0.72474261 -0.21880054 -0.27297861 -0.21880054 -0.27297861 -0.49980292 -0.50000353 -0.30355549 -0.60716897 -0.75043686 -0.80089681 -0.44405237 -0.25213158 -0.31454956 -0.31253097 -0.22084344 -0.062154681 -0.56921719 -0.45429409 -0.55595247 -0.55498209 -0.43365767 -0.63606442 -0.69105729 -0.55920798 -0.49576944 -0.77135642 -0.3746618 -0.41937735 -0.31936631 -0.36084094 -0.48128891 -0.52784316 -0.6701917 -0.63257877 -0.80270644 -0.81223196
"WALKING_UPSTAIRS" 17 0.28639875 0.030293786 -0.10894323 0.0018471814 -0.04580268 -0.39748216 0.85350313 -0.39058939 -0.20815888 -0.93736792 -0.87125459 -0.97504279 -0.31838225 0.20227391 0.092142872 -0.27041316 -0.32107695 -0.7163639 -0.32815529 0.24871881 0.33899644 -0.63451686 -0.61025849 -0.23166801 -0.18899725 -0.059471905 0.072601416 -0.59065866 -0.82490734 -0.54155844 -0.031446987 -0.002078559 -0.031446987 -0.002078559 -0.34987199 -0.38945768 -0.35796212 -0.50539896 -0.69536229 -0.76826574 -0.080798746 -0.12656921 -0.53746716 0.032664396 -0.064956279 -0.37325619 -0.35340207 -0.36492484 -0.69467003 -0.25022368 -0.31771713 -0.73587938 -0.52402621 -0.70634002 -0.30756498 -0.66961419 -0.56382559 -0.27851402 -0.011929072 -0.15173071 -0.33451789 -0.47187665 -0.58858652 -0.53522852 -0.76520915 -0.78871579
"WALKING_UPSTAIRS" 18 0.30412683 -0.01153779 -0.045748434 -0.35937 -0.21974501 -0.18746156 0.84195704 -0.32692024 -0.30886991 -0.98427279 -0.96339116 -0.92425985 0.30492294 -0.31867258 -0.10585806 -0.59326664 -0.60045878 -0.69850069 -0.26159227 0.097211788 0.39570702 -0.71140844 -0.57212818 -0.42241962 -0.043010112 -0.22031018 0.18861921 -0.82532248 -0.80394138 -0.734957 -0.24355724 -0.32989038 -0.24355724 -0.32989038 -0.61622287 -0.57101275 -0.44681981 -0.61295645 -0.79092326 -0.82435945 -0.39322496 -0.28723396 -0.40988277 -0.34636804 -0.23445364 -0.14148958 -0.60272325 -0.59012563 -0.6766717 -0.61959029 -0.64343359 -0.718069 -0.71470233 -0.62118912 -0.44053854 -0.71402349 -0.54732159 -0.46925063 -0.40824121 -0.39343299 -0.5679532 -0.57695261 -0.71129447 -0.6182169 -0.81258754 -0.85339552
"WALKING_UPSTAIRS" 19 0.24672607 -0.042758843 -0.22428755 -0.15910187 0.049869852 0.028704372 0.66064901 -0.39323683 -0.50750034 -0.96659261 -0.93246114 -0.89021735 -0.050421405 -0.14917223 0.076659612 -0.22190458 0.11586937 -0.33823906 -0.46529681 0.30408383 0.78149745 -0.6281732 -0.069374442 -0.011288595 -0.13265225 0.38699006 0.10047079 -0.47888343 -0.36248376 -0.20164089 0.007447603 -0.17656896 0.007447603 -0.17656896 -0.055678512 -0.28432528 0.023448358 -0.19854729 -0.32963894 -0.46701396 -0.33178795 0.12084256 -0.14422331 -0.099965887 -0.057244924 0.039111069 -0.34082169 0.06194186 -0.26087191 -0.17311765 0.10058456 -0.41489403 -0.47762125 -0.067394689 0.060309888 -0.67721589 -0.077099251 -0.12628387 -0.056841015 -0.38073418 -0.18972484 -0.43221675 -0.26441221 -0.28934827 -0.43817562 -0.54584779
"WALKING_UPSTAIRS" 20 0.28861321 -0.007290397 -0.084054285 -0.035822787 0.24411851 -0.2910633 0.76144553 -0.54181674 0.038773614 -0.96700181 -0.95085369 -0.89529526 0.19466839 0.035195514 -0.089533725 -0.15426371 -0.045835725 -0.53348283 -0.45176807 0.50737589 0.055807334 -0.58060624 0.04304711 0.42242041 -0.00018080939 -0.1376457 0.11333107 -0.43262841 -0.30335056 -0.094330129 0.060646986 -0.11230713 0.060646986 -0.11230713 -0.19214226 -0.1629104 0.17166098 -0.13476307 -0.26662783 -0.40158703 -0.2203851 -0.025160507 -0.40980668 0.027941932 0.28922104 -0.28363178 -0.3270554 -0.19092045 -0.53165481 -0.065590122 0.044255107 -0.53372741 -0.45587961 -0.12142834 0.12747184 -0.62022047 0.1255102 0.37634274 -0.1794152 -0.21455078 -0.18316603 -0.14317465 -0.1742805 -0.25650129 -0.38214248 -0.47040246
"WALKING_UPSTAIRS" 21 0.40587005 -0.022017305 -0.0472454 -0.2197207 0.097522167 -0.22515831 0.76780168 -0.42811577 -0.32984867 -0.90875855 -0.91437097 -0.92233843 0.27723675 -0.26023815 -0.21074905 -0.34682057 -0.13943015 -0.54025646 -0.4857505 0.50523959 0.56037385 -0.65957698 -0.39689487 -0.077562485 -0.34946801 -0.041015906 -0.40913229 -0.54958711 -0.57798486 -0.57485436 -0.093503892 -0.1797018 -0.093503892 -0.1797018 -0.29191899 -0.35106361 -0.11688101 -0.40156294 -0.5536373 -0.63817423 -0.29928554 0.11275107 -0.31508144 -0.1904031 0.019713392 -0.23695229 -0.36894124 -0.11407651 -0.51004034 -0.38160247 -0.23619007 -0.56779613 -0.47845096 -0.41512594 -0.17108597 -0.72166701 -0.39012105 -0.13313467 -0.13991048 -0.33032606 -0.28476422 -0.44701004 -0.44606134 -0.47347303 -0.6051757 -0.7124932
"WALKING_UPSTAIRS" 22 0.16514018 -0.043491855 -0.074063811 0.11534606 0.067267705 -0.12359277 0.84830604 -0.36431479 -0.19939536 -0.95732174 -0.98376638 -0.94941448 0.12376567 -0.30265897 -0.12636375 0.12838102 -0.10462037 -0.48698372 -0.46055512 0.25152656 0.37333702 -0.54851178 -0.39781457 -0.19264947 -0.11610618 -0.22737134 -0.37560765 -0.45637785 -0.60269168 -0.54984734 0.1826769 -0.13840284 0.1826769 -0.13840284 -0.060487402 0.036143687 -0.18930342 -0.30440679 -0.5554815 -0.59957191 -0.064591002 -0.0084460327 -0.32097559 0.1787682 0.038711844 -0.091809891 0.10688274 -0.11392506 -0.47336374 0.049819626 -0.15798598 -0.49819251 -0.458124 -0.41347485 -0.22767266 -0.57754949 -0.39250224 -0.25517828 -0.036230967 -0.33373677 0.034579449 0.030761556 -0.41298162 -0.35069831 -0.62940847 -0.58753947
"WALKING_UPSTAIRS" 23 0.21178768 0.027421621 -0.099527548 -0.22533027 -0.037557778 0.005040307 0.83860761 -0.21284063 -0.37806106 -0.95473499 -0.92215047 -0.95832598 0.11859918 0.063153539 0.21753152 -0.47265678 -0.50088805 -0.44319528 -0.33244868 0.051045711 0.32760575 -0.72359212 -0.36166599 -0.068584704 -0.17034919 0.14270074 0.26191323 -0.66856399 -0.56816204 -0.59353478 -0.055324042 -0.26162684 -0.055324042 -0.26162684 -0.40458034 -0.49835388 -0.22802558 -0.57383921 -0.59433803 -0.60554328 -0.37500713 -0.25891124 -0.18597763 -0.17360775 0.0026259656 0.02553348 -0.51614122 -0.47953392 -0.38722596 -0.47388644 -0.56643529 -0.49731323 -0.61933365 -0.37573539 -0.16542019 -0.7572397 -0.35756592 -0.12403564 -0.23435343 -0.3919378 -0.43955277 -0.58803916 -0.5213206 -0.69630312 -0.57115037 -0.68633098
"WALKING_UPSTAIRS" 24 0.15362719 -0.018436506 -0.13701846 -0.33004597 -0.19525335 -0.16433879 0.89433093 -0.26140734 -0.23611207 -0.98473643 -0.96457704 -0.9623691 0.22380428 0.25668687 0.012817095 -0.47907681 -0.56875906 -0.41707438 -0.20822948 -0.038654005 0.24610106 -0.6166534 -0.50855697 -0.31385427 -0.028145507 0.17365156 0.001372617 -0.68575777 -0.61942529 -0.6872994 -0.22430899 -0.26248656 -0.22430899 -0.26248656 -0.46240428 -0.37106556 -0.4085228 -0.49395236 -0.66821397 -0.60834165 -0.40122263 -0.31841507 -0.22212296 -0.30385408 -0.18633452 -0.19822652 -0.52383296 -0.59717195 -0.35689141 -0.47849204 -0.56592731 -0.47527299 -0.56890441 -0.51149014 -0.45326925 -0.63313527 -0.51015919 -0.33658372 -0.2884126 -0.36259839 -0.36515778 -0.38238729 -0.51864001 -0.56394661 -0.61599108 -0.62520727
"WALKING_UPSTAIRS" 25 0.31051847 -0.029822709 -0.18377401 -0.48693919 -0.28906266 -0.28896476 0.9195598 -0.26434805 -0.048408015 -0.97571862 -0.94492701 -0.92046406 -0.19905348 0.21797493 0.10087418 -0.68532538 -0.62399332 -0.78254737 -0.27813456 0.083621479 0.14429249 -0.73697787 -0.35195488 -0.53058541 -0.026393127 0.084628453 0.0042474455 -0.71468135 -0.80315458 -0.71467111 -0.34869406 -0.47425709 -0.34869406 -0.47425709 -0.68289027 -0.67390774 -0.39353655 -0.48597774 -0.75622497 -0.81472014 -0.51894379 -0.40104318 -0.5493561 -0.47466016 -0.27967744 -0.22423503 -0.65740288 -0.62119773 -0.75113871 -0.75107405 -0.65504449 -0.81362623 -0.66189851 -0.58772439 -0.57511664 -0.76077551 -0.24638637 -0.55962839 -0.49760859 -0.54263275 -0.63044559 -0.73603947 -0.59087429 -0.50658029 -0.82158466 -0.81816315
"WALKING_UPSTAIRS" 26 0.35639571 -0.0041805854 -0.1085078 -0.10448675 -0.054954262 -0.42133985 0.9333133 -0.27530901 -0.010142815 -0.97531119 -0.96164526 -0.96043884 -0.26927705 0.19182449 0.079818056 -0.14402672 -0.39209592 -0.68618961 -0.31674941 0.094392305 0.10730083 -0.60943404 -0.5757737 -0.25579956 -0.14903406 0.00060366342 -0.19959074 -0.50905024 -0.70516357 -0.45668463 -0.11892348 -0.062004268 -0.11892348 -0.062004268 -0.3458468 -0.18778096 -0.3647731 -0.52217798 -0.60902568 -0.65620683 -0.13453701 -0.17855148 -0.52680337 -0.092848811 -0.053880846 -0.41098133 -0.12358294 -0.40970388 -0.63714629 -0.24773779 -0.41434288 -0.73630162 -0.46076204 -0.59638337 -0.19475704 -0.65749552 -0.56642507 -0.34491921 -0.035572816 -0.22285639 -0.12130038 -0.28521695 -0.57022774 -0.57090475 -0.6396539 -0.70352806
"WALKING_UPSTAIRS" 27 0.30074386 -0.025306837 -0.040848008 -0.29149237 -0.15304523 -0.099244285 0.7411197 -0.21159853 -0.52142363 -0.93005133 -0.94869709 -0.88611007 -0.10761063 0.10721211 0.12507585 -0.54320364 -0.48177824 -0.6030668 -0.36420702 0.0811501 0.54188178 -0.70229029 -0.6727766 -0.21569605 -0.095976211 -0.187927 -0.037100614 -0.71566398 -0.72919721 -0.68963414 -0.14108297 -0.36725698 -0.14108297 -0.36725698 -0.49439055 -0.58126627 -0.34392865 -0.65267214 -0.71813961 -0.74348526 -0.44616864 -0.29537686 -0.37353472 -0.23891899 -0.13837338 -0.03773086 -0.57744281 -0.48830603 -0.5978036 -0.54766916 -0.51117174 -0.6064171 -0.67115457 -0.64523547 -0.4500491 -0.71348595 -0.69329801 -0.22454547 -0.3806476 -0.45773754 -0.57786679 -0.58497965 -0.71275876 -0.67254265 -0.72844787 -0.78138336
"WALKING_UPSTAIRS" 28 0.18146971 -0.02681934 -0.11596966 -0.24163317 -0.060862934 -0.22681967 0.82045921 -0.32903873 -0.31653308 -0.98635421 -0.94646318 -0.89817972 0.16673927 0.11033797 0.22301876 -0.22430724 -0.1519502 -0.48351508 -0.2552763 0.040148822 0.15285247 -0.45637694 -0.46541577 -0.08716714 -0.036056239 -0.11553081 0.087826483 -0.42005675 -0.61087552 -0.60983252 -0.15273874 -0.20746677 -0.15273874 -0.20746677 -0.23557239 -0.23774259 -0.22774082 -0.45979189 -0.54165397 -0.64484145 -0.20115019 -0.053728457 -0.25867061 -0.25814398 -0.12406136 -0.27042698 -0.19432796 -0.19723942 -0.42964878 -0.33292372 -0.158532 -0.53575488 -0.3941665 -0.46351353 -0.25845896 -0.47833916 -0.47032343 -0.12106207 -0.16885137 -0.35308168 -0.14389243 -0.37374895 -0.4884571 -0.53277519 -0.61341952 -0.71605234
"WALKING_UPSTAIRS" 29 0.25249569 -0.0097731207 -0.11829295 -0.15516849 -0.24451322 -0.044523584 0.9225744 -0.24331154 0.012146792 -0.97284967 -0.97350307 -0.92074428 0.14209197 -0.074815127 -0.0041167454 -0.24016098 -0.3719932 -0.71514941 -0.41060807 0.032564157 0.018948863 -0.53166993 0.049180856 -0.38661704 0.03121075 0.081007251 -0.16744059 -0.51960119 -0.75058545 -0.59139298 -0.10466074 -0.11050537 -0.10466074 -0.11050537 -0.38457142 -0.28904585 -0.04184177 -0.17620456 -0.63828624 -0.75940822 -0.18205139 -0.24722504 -0.44775709 -0.14475288 -0.29052311 0.058775156 -0.26818789 -0.37294542 -0.68413314 -0.27810443 -0.41654441 -0.7446947 -0.45067235 -0.40969231 -0.3741937 -0.55810649 0.24412265 -0.44671612 -0.12385501 -0.24120873 -0.24515537 -0.35360781 -0.44545134 -0.15997933 -0.73725833 -0.8106033
"WALKING_UPSTAIRS" 30 0.35150347 -0.012423118 -0.20386717 -0.26927044 -0.087211541 0.17740393 0.91870668 -0.23329162 -0.020953992 -0.95241541 -0.96784962 -0.89846529 0.075051765 0.011401085 -0.28568111 -0.32054417 -0.4693679 -0.71267104 -0.041810187 -0.32250584 0.038251548 -0.45123272 0.022216339 -0.22010664 0.26304757 0.095666408 -0.21579029 -0.69545487 -0.69234856 -0.61192257 -0.049089815 -0.22915736 -0.049089815 -0.22915736 -0.47577824 -0.31327197 -0.10037282 -0.09570471 -0.67162453 -0.71987129 -0.26526204 -0.22038885 -0.27280087 -0.27079423 -0.080105414 0.28940963 -0.35676803 -0.482739 -0.68493786 -0.34247075 -0.49121073 -0.73858502 -0.34721968 -0.28751198 -0.30887737 -0.48477702 0.16638311 -0.26432958 -0.24003809 -0.34267039 -0.33798951 -0.28722743 -0.33078029 -0.10600212 -0.71558821 -0.74512041
